created_date,city_tier,first_platform_c,first_utm_medium_c,first_utm_source_c,total_leads_droppped,referred_lead,app_complete_flag,assistance_interaction,career_interaction,payment_interaction,social_interaction,syllabus_interaction
2021-12-24 05:46:14,1.0,others,others,Level16,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 05:48:00,1.0,others,others,others,3.0,1.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 05:58:51,1.0,others,others,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 06:06:39,1.0,others,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 06:08:46,3.0,others,Level4,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 06:08:48,2.0,others,Level4,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 06:48:48,1.0,others,others,Level16,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 06:52:10,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 07:23:48,3.0,others,Level4,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 07:24:36,1.0,others,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 07:32:00,3.0,Level2,Level2,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 07:40:56,1.0,Level1,Level33,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 07:45:14,1.0,Level8,Level8,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 07:45:19,2.0,Level0,Level13,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 07:45:20,3.0,Level2,Level2,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 07:46:36,1.0,others,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 08:04:28,1.0,Level3,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 08:09:00,1.0,others,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 08:11:05,1.0,others,others,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 08:23:54,1.0,others,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 08:30:13,2.0,others,others,others,3.0,1.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 08:32:07,1.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 08:34:12,1.0,Level2,others,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 08:34:24,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 08:50:14,1.0,Level0,Level4,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 09:02:13,1.0,others,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 09:06:37,3.0,others,Level0,Level0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 09:08:30,1.0,others,others,others,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 09:09:01,1.0,others,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 09:11:56,3.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 09:13:19,3.0,Level2,Level2,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 09:18:53,1.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 09:37:26,1.0,Level1,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 09:37:43,1.0,others,Level26,Level6,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 10:10:55,2.0,Level2,Level2,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 10:11:55,1.0,Level0,Level9,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 10:15:53,3.0,Level3,Level0,Level0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 10:20:56,3.0,Level3,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 10:25:02,1.0,others,Level4,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 10:26:15,1.0,Level0,Level8,Level7,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 10:27:08,3.0,Level0,Level0,Level0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 10:33:20,2.0,Level0,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 10:42:00,3.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 10:42:40,3.0,others,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 10:51:25,2.0,Level0,Level4,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 10:51:56,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 11:02:38,2.0,Level7,others,Level6,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 11:15:26,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 11:19:27,3.0,Level0,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 11:25:40,2.0,Level7,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 11:25:56,1.0,Level7,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 11:57:09,2.0,others,others,others,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 11:57:52,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 12:20:52,3.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 12:30:13,1.0,others,others,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 12:38:48,1.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 12:40:21,1.0,Level0,Level4,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 12:47:35,2.0,others,others,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 12:55:01,1.0,Level3,Level0,Level0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 12:56:05,1.0,others,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 12:56:40,3.0,others,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 12:57:39,1.0,others,Level4,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 13:06:48,3.0,Level3,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 13:08:33,3.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 13:16:16,1.0,Level0,Level4,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 13:24:23,1.0,Level0,Level13,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 13:25:16,1.0,Level0,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 13:35:25,1.0,others,Level4,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 13:35:37,3.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 13:54:10,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 14:25:10,1.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 14:36:40,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 14:39:26,2.0,Level0,Level8,Level7,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 14:43:42,3.0,others,Level4,Level2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 14:56:44,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 15:03:47,3.0,others,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 15:21:31,1.0,Level0,Level13,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 15:24:26,3.0,Level2,Level2,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 15:29:47,3.0,others,others,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 15:33:29,3.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 15:44:35,1.0,Level0,Level13,Level2,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 15:45:47,1.0,Level3,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 15:49:29,1.0,Level3,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 15:54:15,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:00:57,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:05:14,1.0,Level1,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:05:44,3.0,Level1,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:06:44,2.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:08:11,3.0,Level1,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:08:39,3.0,Level1,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:09:11,2.0,Level3,Level0,Level0,5.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:21:35,1.0,Level0,Level8,Level7,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:22:47,1.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:23:32,1.0,Level0,others,Level7,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:28:05,2.0,Level0,others,others,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:32:32,3.0,Level3,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:33:08,1.0,Level0,Level4,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:35:33,1.0,Level3,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:37:12,2.0,Level3,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:46:39,3.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:49:48,2.0,Level3,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 16:53:39,2.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 17:07:51,3.0,Level0,Level4,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 17:21:15,3.0,Level0,Level13,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 17:25:06,3.0,Level0,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 17:29:04,1.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 17:32:33,1.0,Level3,Level0,Level0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 17:39:52,3.0,Level3,Level0,Level0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 17:45:36,1.0,Level0,Level9,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 17:52:54,1.0,Level0,Level4,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 17:57:04,1.0,Level2,Level2,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-24 18:03:22,1.0,Level3,Level0,Level0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 18:06:40,1.0,others,Level4,Level2,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 19:01:58,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 19:36:15,1.0,others,others,others,4.0,1.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 20:48:17,2.0,others,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-24 23:37:36,1.0,Level0,Level13,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:52:03,1.0,Level0,Level4,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 01:36:52,3.0,Level3,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 01:50:37,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 02:03:25,1.0,others,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 02:05:40,3.0,Level3,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 02:16:04,3.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 02:32:31,3.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 02:40:43,3.0,Level0,Level9,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 03:17:34,3.0,Level0,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 03:25:38,3.0,Level0,Level2,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 03:39:24,3.0,Level3,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 04:06:26,3.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 04:07:25,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 04:08:26,1.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 04:12:06,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 05:06:29,1.0,Level3,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 05:25:51,3.0,Level0,Level2,Level2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 05:25:56,3.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 05:40:21,1.0,Level3,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 05:56:44,1.0,Level3,Level0,Level0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 06:06:18,1.0,others,Level4,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 06:21:42,2.0,Level3,Level0,Level0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 06:21:55,1.0,others,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 06:33:27,1.0,Level3,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 06:37:09,1.0,others,others,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 06:53:38,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 07:00:28,1.0,others,others,others,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 07:11:46,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 07:20:31,2.0,Level2,others,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 07:37:37,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 07:43:08,3.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 07:49:20,3.0,Level2,Level2,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 08:21:43,3.0,Level2,Level2,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 08:31:59,1.0,Level0,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 08:33:41,3.0,Level3,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 08:47:29,1.0,Level0,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 08:48:27,1.0,Level3,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 08:49:51,1.0,Level0,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 09:02:59,1.0,Level3,Level0,Level0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 09:03:47,1.0,Level2,Level2,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 09:18:02,2.0,Level2,Level2,Level2,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 09:27:56,1.0,Level0,Level11,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 09:28:54,3.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 09:34:21,3.0,Level0,Level9,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 09:47:09,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 09:47:18,3.0,Level0,others,others,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 09:55:56,2.0,Level2,Level2,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 09:59:27,2.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 10:00:18,2.0,Level0,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 10:06:54,3.0,Level0,Level4,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 10:19:04,2.0,Level0,others,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 10:24:41,3.0,others,Level2,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 10:43:04,1.0,others,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 11:06:19,2.0,Level0,Level4,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 11:16:22,3.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 11:35:17,3.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 11:36:20,1.0,Level0,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 11:57:17,1.0,Level3,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 12:04:29,1.0,Level0,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 12:10:02,1.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 12:19:09,3.0,Level3,Level0,Level0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 12:24:15,1.0,Level0,Level13,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 12:29:39,2.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 12:33:35,2.0,Level0,Level4,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 12:34:53,2.0,Level0,others,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 12:36:05,1.0,Level0,Level4,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 13:25:53,1.0,Level3,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 13:34:33,1.0,Level3,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 13:39:52,1.0,others,Level4,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 13:42:40,1.0,Level0,others,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 13:46:34,2.0,Level0,others,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 13:49:42,3.0,Level2,Level2,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 13:56:55,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 13:58:10,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 14:00:42,1.0,Level3,Level0,Level0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 14:06:46,3.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 14:11:58,1.0,Level3,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 14:13:10,3.0,Level0,Level8,Level7,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 14:40:57,2.0,Level3,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 14:50:48,2.0,Level0,Level8,Level7,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 14:51:24,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 14:52:35,3.0,Level2,Level2,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 14:53:41,1.0,others,Level4,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 15:06:47,2.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 15:08:11,3.0,Level0,Level13,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 15:10:34,2.0,Level3,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 15:36:44,3.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 15:51:50,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 15:52:07,1.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 15:56:16,1.0,others,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 16:10:18,1.0,Level0,Level13,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 16:31:49,1.0,Level3,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 16:40:02,3.0,Level0,Level8,Level7,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 16:52:44,1.0,Level0,Level8,Level7,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 16:54:28,1.0,Level0,Level13,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 17:35:44,3.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 18:10:10,1.0,others,Level4,Level2,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 18:16:57,3.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 19:40:22,1.0,Level0,Level9,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 20:16:13,2.0,Level3,Level0,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-25 20:40:47,3.0,Level0,Level8,Level7,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-25 21:45:02,1.0,Level3,others,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 01:22:27,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 01:59:39,3.0,Level2,Level8,Level7,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-26 02:05:16,1.0,Level0,Level11,others,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 02:26:21,1.0,others,Level4,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 02:29:10,3.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 02:51:15,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 02:55:58,2.0,others,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 02:58:18,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 02:58:42,1.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 03:15:46,3.0,others,Level4,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 03:27:34,3.0,Level0,others,others,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 03:48:52,1.0,Level2,Level8,Level7,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 03:49:55,1.0,Level0,others,others,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-26 03:51:34,1.0,Level0,Level13,Level2,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-26 04:00:16,1.0,others,Level11,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 04:00:52,3.0,Level3,Level0,Level0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-26 04:02:34,1.0,others,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 04:08:53,2.0,others,others,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-26 04:16:14,3.0,Level0,Level13,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 04:27:20,2.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-12-26 04:42:56,1.0,Level0,Level13,Level2,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-26 04:46:41,1.0,others,Level4,Level2,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-12-26 04:58:26,2.0,Level0,Level8,Level7,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
